sentence,label,label_value,pred_label,max_pred_prob,all_prob,status,pred_new_label
Shop near by,DISTRIBUTORS,11,DISTRIBUTORS,0.9450761079788208,"{'EMI': 0.0030118842, 'COD': 0.002978095, 'ORTHO_FEATURES': 0.0018613485, 'ERGO_FEATURES': 0.0020300488, 'COMPARISON': 0.0030764344, 'WARRANTY': 0.0020564704, '100_NIGHT_TRIAL_OFFER': 0.0020040192, 'SIZE_CUSTOMIZATION': 0.0011134899, 'WHAT_SIZE_TO_ORDER': 0.0032396605, 'LEAD_GEN': 0.0035065378, 'CHECK_PINCODE': 0.0026037758, 'DISTRIBUTORS': 0.9450761, 'MATTRESS_COST': 0.0029916733, 'PRODUCT_VARIANTS': 0.004204576, 'ABOUT_SOF_MATTRESS': 0.0017248538, 'DELAY_IN_DELIVERY': 0.0024234622, 'ORDER_STATUS': 0.0036106675, 'RETURN_EXCHANGE': 0.0022599334, 'CANCEL_ORDER': 0.00197304, 'PILLOWS': 0.0020902422, 'OFFERS': 0.0061637363}",True,DISTRIBUTORS
Need dealership,DISTRIBUTORS,11,DISTRIBUTORS,0.9431329369544983,"{'EMI': 0.0032050358, 'COD': 0.0032642437, 'ORTHO_FEATURES': 0.0020704598, 'ERGO_FEATURES': 0.0020085091, 'COMPARISON': 0.0030235648, 'WARRANTY': 0.0021215926, '100_NIGHT_TRIAL_OFFER': 0.0021014758, 'SIZE_CUSTOMIZATION': 0.0011188237, 'WHAT_SIZE_TO_ORDER': 0.0033709644, 'LEAD_GEN': 0.0037796726, 'CHECK_PINCODE': 0.0027483993, 'DISTRIBUTORS': 0.94313294, 'MATTRESS_COST': 0.0027195169, 'PRODUCT_VARIANTS': 0.0040185764, 'ABOUT_SOF_MATTRESS': 0.0016328839, 'DELAY_IN_DELIVERY': 0.0023302792, 'ORDER_STATUS': 0.0035657776, 'RETURN_EXCHANGE': 0.00272715, 'CANCEL_ORDER': 0.0020932998, 'PILLOWS': 0.0022365965, 'OFFERS': 0.0067301886}",True,DISTRIBUTORS
Outlet,DISTRIBUTORS,11,DISTRIBUTORS,0.9413160085678101,"{'EMI': 0.003390315, 'COD': 0.0029990913, 'ORTHO_FEATURES': 0.0020846496, 'ERGO_FEATURES': 0.0020054257, 'COMPARISON': 0.003052682, 'WARRANTY': 0.0019424597, '100_NIGHT_TRIAL_OFFER': 0.002181897, 'SIZE_CUSTOMIZATION': 0.0011759993, 'WHAT_SIZE_TO_ORDER': 0.003914674, 'LEAD_GEN': 0.0033281918, 'CHECK_PINCODE': 0.0026298992, 'DISTRIBUTORS': 0.941316, 'MATTRESS_COST': 0.0028798294, 'PRODUCT_VARIANTS': 0.0045927246, 'ABOUT_SOF_MATTRESS': 0.0017375818, 'DELAY_IN_DELIVERY': 0.0024462866, 'ORDER_STATUS': 0.00359612, 'RETURN_EXCHANGE': 0.0025590402, 'CANCEL_ORDER': 0.0021376363, 'PILLOWS': 0.0024195001, 'OFFERS': 0.007609945}",True,DISTRIBUTORS
Store near me,DISTRIBUTORS,11,DISTRIBUTORS,0.945254385471344,"{'EMI': 0.0032147167, 'COD': 0.002853166, 'ORTHO_FEATURES': 0.001960516, 'ERGO_FEATURES': 0.0021087937, 'COMPARISON': 0.003281825, 'WARRANTY': 0.001984216, '100_NIGHT_TRIAL_OFFER': 0.0019753422, 'SIZE_CUSTOMIZATION': 0.0010852074, 'WHAT_SIZE_TO_ORDER': 0.0035705043, 'LEAD_GEN': 0.0031565307, 'CHECK_PINCODE': 0.002587528, 'DISTRIBUTORS': 0.9452544, 'MATTRESS_COST': 0.0028768042, 'PRODUCT_VARIANTS': 0.004371929, 'ABOUT_SOF_MATTRESS': 0.0018733634, 'DELAY_IN_DELIVERY': 0.0024449173, 'ORDER_STATUS': 0.003542357, 'RETURN_EXCHANGE': 0.0022574998, 'CANCEL_ORDER': 0.0018693149, 'PILLOWS': 0.0019959973, 'OFFERS': 0.0057351575}",True,DISTRIBUTORS
Price of mattress,MATTRESS_COST,12,MATTRESS_COST,0.9116483330726624,"{'EMI': 0.007563407, 'COD': 0.003426144, 'ORTHO_FEATURES': 0.004046071, 'ERGO_FEATURES': 0.0049196533, 'COMPARISON': 0.0051549063, 'WARRANTY': 0.0071061593, '100_NIGHT_TRIAL_OFFER': 0.004112506, 'SIZE_CUSTOMIZATION': 0.005256969, 'WHAT_SIZE_TO_ORDER': 0.004317546, 'LEAD_GEN': 0.0046611954, 'CHECK_PINCODE': 0.0011914267, 'DISTRIBUTORS': 0.004212011, 'MATTRESS_COST': 0.91164833, 'PRODUCT_VARIANTS': 0.0085847415, 'ABOUT_SOF_MATTRESS': 0.004293449, 'DELAY_IN_DELIVERY': 0.0025429514, 'ORDER_STATUS': 0.007537531, 'RETURN_EXCHANGE': 0.002770093, 'CANCEL_ORDER': 0.0020749099, 'PILLOWS': 0.0021479954, 'OFFERS': 0.0024319906}",True,MATTRESS_COST
Mattress cost,MATTRESS_COST,12,MATTRESS_COST,0.9106181263923645,"{'EMI': 0.0081189405, 'COD': 0.0035290266, 'ORTHO_FEATURES': 0.0044365446, 'ERGO_FEATURES': 0.0050472068, 'COMPARISON': 0.00528502, 'WARRANTY': 0.0070858803, '100_NIGHT_TRIAL_OFFER': 0.004103125, 'SIZE_CUSTOMIZATION': 0.005265752, 'WHAT_SIZE_TO_ORDER': 0.0040788525, 'LEAD_GEN': 0.004440623, 'CHECK_PINCODE': 0.0012126953, 'DISTRIBUTORS': 0.0038479236, 'MATTRESS_COST': 0.9106181, 'PRODUCT_VARIANTS': 0.008963391, 'ABOUT_SOF_MATTRESS': 0.004439465, 'DELAY_IN_DELIVERY': 0.0024894294, 'ORDER_STATUS': 0.0074514886, 'RETURN_EXCHANGE': 0.0027638522, 'CANCEL_ORDER': 0.0021549405, 'PILLOWS': 0.002241629, 'OFFERS': 0.002425956}",True,MATTRESS_COST
Cost of mattress,MATTRESS_COST,12,MATTRESS_COST,0.9102221131324768,"{'EMI': 0.008323797, 'COD': 0.0035401518, 'ORTHO_FEATURES': 0.0041860132, 'ERGO_FEATURES': 0.005227651, 'COMPARISON': 0.0054389797, 'WARRANTY': 0.007582606, '100_NIGHT_TRIAL_OFFER': 0.004147166, 'SIZE_CUSTOMIZATION': 0.0052630575, 'WHAT_SIZE_TO_ORDER': 0.0037135235, 'LEAD_GEN': 0.0045434237, 'CHECK_PINCODE': 0.0011879433, 'DISTRIBUTORS': 0.0036520704, 'MATTRESS_COST': 0.9102221, 'PRODUCT_VARIANTS': 0.008889498, 'ABOUT_SOF_MATTRESS': 0.0046238974, 'DELAY_IN_DELIVERY': 0.002548015, 'ORDER_STATUS': 0.0073193028, 'RETURN_EXCHANGE': 0.0028202003, 'CANCEL_ORDER': 0.0021965806, 'PILLOWS': 0.0022109435, 'OFFERS': 0.0023628587}",True,MATTRESS_COST
How much does a SOF mattress cost,MATTRESS_COST,12,MATTRESS_COST,0.900850772857666,"{'EMI': 0.0094018495, 'COD': 0.0036323003, 'ORTHO_FEATURES': 0.0047422806, 'ERGO_FEATURES': 0.005516004, 'COMPARISON': 0.00559184, 'WARRANTY': 0.0074312813, '100_NIGHT_TRIAL_OFFER': 0.004781319, 'SIZE_CUSTOMIZATION': 0.005889691, 'WHAT_SIZE_TO_ORDER': 0.004869351, 'LEAD_GEN': 0.0049427766, 'CHECK_PINCODE': 0.0013156142, 'DISTRIBUTORS': 0.004046642, 'MATTRESS_COST': 0.9008508, 'PRODUCT_VARIANTS': 0.008717051, 'ABOUT_SOF_MATTRESS': 0.0057738135, 'DELAY_IN_DELIVERY': 0.0028718791, 'ORDER_STATUS': 0.009002667, 'RETURN_EXCHANGE': 0.0030719065, 'CANCEL_ORDER': 0.002464262, 'PILLOWS': 0.0024261866, 'OFFERS': 0.0026604678}",True,MATTRESS_COST
Cost,MATTRESS_COST,12,MATTRESS_COST,0.9098244905471802,"{'EMI': 0.008509435, 'COD': 0.0039113266, 'ORTHO_FEATURES': 0.00430783, 'ERGO_FEATURES': 0.005137399, 'COMPARISON': 0.0049811066, 'WARRANTY': 0.007726423, '100_NIGHT_TRIAL_OFFER': 0.004046798, 'SIZE_CUSTOMIZATION': 0.0056432355, 'WHAT_SIZE_TO_ORDER': 0.0040311674, 'LEAD_GEN': 0.0046651387, 'CHECK_PINCODE': 0.0012529453, 'DISTRIBUTORS': 0.0038443722, 'MATTRESS_COST': 0.9098245, 'PRODUCT_VARIANTS': 0.007838328, 'ABOUT_SOF_MATTRESS': 0.0043486212, 'DELAY_IN_DELIVERY': 0.0026968946, 'ORDER_STATUS': 0.0077185165, 'RETURN_EXCHANGE': 0.002792235, 'CANCEL_ORDER': 0.0021889452, 'PILLOWS': 0.0021151963, 'OFFERS': 0.0024195518}",True,MATTRESS_COST
Custom size cost,MATTRESS_COST,12,MATTRESS_COST,0.8958866596221924,"{'EMI': 0.00928512, 'COD': 0.0046755173, 'ORTHO_FEATURES': 0.0045440784, 'ERGO_FEATURES': 0.005850905, 'COMPARISON': 0.005386476, 'WARRANTY': 0.010523346, '100_NIGHT_TRIAL_OFFER': 0.004734395, 'SIZE_CUSTOMIZATION': 0.010197748, 'WHAT_SIZE_TO_ORDER': 0.0048190625, 'LEAD_GEN': 0.004975947, 'CHECK_PINCODE': 0.0013770853, 'DISTRIBUTORS': 0.0043013734, 'MATTRESS_COST': 0.89588666, 'PRODUCT_VARIANTS': 0.008393416, 'ABOUT_SOF_MATTRESS': 0.004416044, 'DELAY_IN_DELIVERY': 0.0027475466, 'ORDER_STATUS': 0.0073391544, 'RETURN_EXCHANGE': 0.0029217093, 'CANCEL_ORDER': 0.002381792, 'PILLOWS': 0.0023552976, 'OFFERS': 0.0028873866}",True,MATTRESS_COST
What does the mattress cost,MATTRESS_COST,12,MATTRESS_COST,0.9049013257026672,"{'EMI': 0.009379874, 'COD': 0.0036805994, 'ORTHO_FEATURES': 0.0045548184, 'ERGO_FEATURES': 0.004837185, 'COMPARISON': 0.005241389, 'WARRANTY': 0.0069255554, '100_NIGHT_TRIAL_OFFER': 0.00480779, 'SIZE_CUSTOMIZATION': 0.0050541395, 'WHAT_SIZE_TO_ORDER': 0.004174486, 'LEAD_GEN': 0.0048308047, 'CHECK_PINCODE': 0.0012115755, 'DISTRIBUTORS': 0.0046539474, 'MATTRESS_COST': 0.9049013, 'PRODUCT_VARIANTS': 0.008946408, 'ABOUT_SOF_MATTRESS': 0.0044850833, 'DELAY_IN_DELIVERY': 0.00264879, 'ORDER_STATUS': 0.008815262, 'RETURN_EXCHANGE': 0.003231011, 'CANCEL_ORDER': 0.0024111136, 'PILLOWS': 0.0024278767, 'OFFERS': 0.0027810114}",True,MATTRESS_COST
I need price,MATTRESS_COST,12,MATTRESS_COST,0.9107093214988708,"{'EMI': 0.007952129, 'COD': 0.0036311324, 'ORTHO_FEATURES': 0.0039947736, 'ERGO_FEATURES': 0.005103542, 'COMPARISON': 0.005158934, 'WARRANTY': 0.008315179, '100_NIGHT_TRIAL_OFFER': 0.0037904393, 'SIZE_CUSTOMIZATION': 0.005500014, 'WHAT_SIZE_TO_ORDER': 0.003874017, 'LEAD_GEN': 0.004268742, 'CHECK_PINCODE': 0.0011490907, 'DISTRIBUTORS': 0.004525001, 'MATTRESS_COST': 0.9107093, 'PRODUCT_VARIANTS': 0.009378609, 'ABOUT_SOF_MATTRESS': 0.00416932, 'DELAY_IN_DELIVERY': 0.002499844, 'ORDER_STATUS': 0.007196938, 'RETURN_EXCHANGE': 0.0025222993, 'CANCEL_ORDER': 0.0019037453, 'PILLOWS': 0.0019389455, 'OFFERS': 0.0024182065}",True,MATTRESS_COST
Price Range,MATTRESS_COST,12,MATTRESS_COST,0.9076429009437561,"{'EMI': 0.008021475, 'COD': 0.003454415, 'ORTHO_FEATURES': 0.0044350866, 'ERGO_FEATURES': 0.005557283, 'COMPARISON': 0.0057423087, 'WARRANTY': 0.009114382, '100_NIGHT_TRIAL_OFFER': 0.003937803, 'SIZE_CUSTOMIZATION': 0.005982159, 'WHAT_SIZE_TO_ORDER': 0.0041747447, 'LEAD_GEN': 0.0044909306, 'CHECK_PINCODE': 0.0012099862, 'DISTRIBUTORS': 0.004532494, 'MATTRESS_COST': 0.9076429, 'PRODUCT_VARIANTS': 0.008459896, 'ABOUT_SOF_MATTRESS': 0.0038538529, 'DELAY_IN_DELIVERY': 0.0025673355, 'ORDER_STATUS': 0.0077357325, 'RETURN_EXCHANGE': 0.002683577, 'CANCEL_ORDER': 0.0020432395, 'PILLOWS': 0.0019641044, 'OFFERS': 0.0023962113}",True,MATTRESS_COST
Mattress price,MATTRESS_COST,12,MATTRESS_COST,0.9111062288284302,"{'EMI': 0.0070698247, 'COD': 0.0034401615, 'ORTHO_FEATURES': 0.0043007596, 'ERGO_FEATURES': 0.004991667, 'COMPARISON': 0.005361107, 'WARRANTY': 0.0069375862, '100_NIGHT_TRIAL_OFFER': 0.004014763, 'SIZE_CUSTOMIZATION': 0.0056064506, 'WHAT_SIZE_TO_ORDER': 0.004442579, 'LEAD_GEN': 0.00454223, 'CHECK_PINCODE': 0.0012117466, 'DISTRIBUTORS': 0.004246578, 'MATTRESS_COST': 0.9111062, 'PRODUCT_VARIANTS': 0.009492083, 'ABOUT_SOF_MATTRESS': 0.0041173007, 'DELAY_IN_DELIVERY': 0.002548568, 'ORDER_STATUS': 0.0072973412, 'RETURN_EXCHANGE': 0.0026611192, 'CANCEL_ORDER': 0.0019732625, 'PILLOWS': 0.0021854443, 'OFFERS': 0.002453299}",True,MATTRESS_COST
Price of Mattress,MATTRESS_COST,12,MATTRESS_COST,0.9116483330726624,"{'EMI': 0.007563407, 'COD': 0.003426144, 'ORTHO_FEATURES': 0.004046071, 'ERGO_FEATURES': 0.0049196533, 'COMPARISON': 0.0051549063, 'WARRANTY': 0.0071061593, '100_NIGHT_TRIAL_OFFER': 0.004112506, 'SIZE_CUSTOMIZATION': 0.005256969, 'WHAT_SIZE_TO_ORDER': 0.004317546, 'LEAD_GEN': 0.0046611954, 'CHECK_PINCODE': 0.0011914267, 'DISTRIBUTORS': 0.004212011, 'MATTRESS_COST': 0.91164833, 'PRODUCT_VARIANTS': 0.0085847415, 'ABOUT_SOF_MATTRESS': 0.004293449, 'DELAY_IN_DELIVERY': 0.0025429514, 'ORDER_STATUS': 0.007537531, 'RETURN_EXCHANGE': 0.002770093, 'CANCEL_ORDER': 0.0020749099, 'PILLOWS': 0.0021479954, 'OFFERS': 0.0024319906}",True,MATTRESS_COST
Want to know the price,MATTRESS_COST,12,MATTRESS_COST,0.9058312773704529,"{'EMI': 0.008472567, 'COD': 0.0039837407, 'ORTHO_FEATURES': 0.0037772658, 'ERGO_FEATURES': 0.0049553467, 'COMPARISON': 0.00509082, 'WARRANTY': 0.008485234, '100_NIGHT_TRIAL_OFFER': 0.0043198043, 'SIZE_CUSTOMIZATION': 0.006000572, 'WHAT_SIZE_TO_ORDER': 0.0044205966, 'LEAD_GEN': 0.00474425, 'CHECK_PINCODE': 0.0011931298, 'DISTRIBUTORS': 0.0057185306, 'MATTRESS_COST': 0.9058313, 'PRODUCT_VARIANTS': 0.009300576, 'ABOUT_SOF_MATTRESS': 0.0042327098, 'DELAY_IN_DELIVERY': 0.0024657447, 'ORDER_STATUS': 0.0073468746, 'RETURN_EXCHANGE': 0.0025892486, 'CANCEL_ORDER': 0.0019906908, 'PILLOWS': 0.002025536, 'OFFERS': 0.0030556181}",True,MATTRESS_COST
How Much Cost,MATTRESS_COST,12,MATTRESS_COST,0.9093725681304932,"{'EMI': 0.009017426, 'COD': 0.0035327836, 'ORTHO_FEATURES': 0.0042005894, 'ERGO_FEATURES': 0.00518943, 'COMPARISON': 0.0050836173, 'WARRANTY': 0.007939256, '100_NIGHT_TRIAL_OFFER': 0.004231902, 'SIZE_CUSTOMIZATION': 0.0054546664, 'WHAT_SIZE_TO_ORDER': 0.0038564017, 'LEAD_GEN': 0.004305505, 'CHECK_PINCODE': 0.0012141721, 'DISTRIBUTORS': 0.0040701297, 'MATTRESS_COST': 0.90937257, 'PRODUCT_VARIANTS': 0.008271663, 'ABOUT_SOF_MATTRESS': 0.004502029, 'DELAY_IN_DELIVERY': 0.0025184613, 'ORDER_STATUS': 0.007830886, 'RETURN_EXCHANGE': 0.0027401613, 'CANCEL_ORDER': 0.0021512317, 'PILLOWS': 0.0020595856, 'OFFERS': 0.0024576366}",True,MATTRESS_COST
Price,MATTRESS_COST,12,MATTRESS_COST,0.9108790159225464,"{'EMI': 0.007646349, 'COD': 0.003626163, 'ORTHO_FEATURES': 0.004164275, 'ERGO_FEATURES': 0.0049254186, 'COMPARISON': 0.0051322477, 'WARRANTY': 0.008227222, '100_NIGHT_TRIAL_OFFER': 0.0038201255, 'SIZE_CUSTOMIZATION': 0.005458895, 'WHAT_SIZE_TO_ORDER': 0.0041499985, 'LEAD_GEN': 0.0046685436, 'CHECK_PINCODE': 0.0012033473, 'DISTRIBUTORS': 0.0043163695, 'MATTRESS_COST': 0.910879, 'PRODUCT_VARIANTS': 0.008515256, 'ABOUT_SOF_MATTRESS': 0.004098674, 'DELAY_IN_DELIVERY': 0.0027124446, 'ORDER_STATUS': 0.0074714078, 'RETURN_EXCHANGE': 0.0026817976, 'CANCEL_ORDER': 0.0020173907, 'PILLOWS': 0.0019856936, 'OFFERS': 0.0022994021}",True,MATTRESS_COST
Rate,MATTRESS_COST,12,MATTRESS_COST,0.8877070546150208,"{'EMI': 0.012144173, 'COD': 0.0047311853, 'ORTHO_FEATURES': 0.0062160315, 'ERGO_FEATURES': 0.00505062, 'COMPARISON': 0.0055613965, 'WARRANTY': 0.0077546486, '100_NIGHT_TRIAL_OFFER': 0.004714952, 'SIZE_CUSTOMIZATION': 0.007124751, 'WHAT_SIZE_TO_ORDER': 0.0058489684, 'LEAD_GEN': 0.005353221, 'CHECK_PINCODE': 0.0014531164, 'DISTRIBUTORS': 0.005048171, 'MATTRESS_COST': 0.88770705, 'PRODUCT_VARIANTS': 0.009063566, 'ABOUT_SOF_MATTRESS': 0.004499693, 'DELAY_IN_DELIVERY': 0.0035246, 'ORDER_STATUS': 0.011961745, 'RETURN_EXCHANGE': 0.0042310227, 'CANCEL_ORDER': 0.0025316312, 'PILLOWS': 0.002465453, 'OFFERS': 0.0030139035}",True,MATTRESS_COST
MRP,MATTRESS_COST,12,MATTRESS_COST,0.8808341026306152,"{'EMI': 0.011637493, 'COD': 0.0045742197, 'ORTHO_FEATURES': 0.0057442333, 'ERGO_FEATURES': 0.0077271275, 'COMPARISON': 0.0058677206, 'WARRANTY': 0.010883349, '100_NIGHT_TRIAL_OFFER': 0.004440548, 'SIZE_CUSTOMIZATION': 0.009019061, 'WHAT_SIZE_TO_ORDER': 0.00696437, 'LEAD_GEN': 0.005918145, 'CHECK_PINCODE': 0.0017133966, 'DISTRIBUTORS': 0.004357867, 'MATTRESS_COST': 0.8808341, 'PRODUCT_VARIANTS': 0.009874239, 'ABOUT_SOF_MATTRESS': 0.006207136, 'DELAY_IN_DELIVERY': 0.003552208, 'ORDER_STATUS': 0.00958441, 'RETURN_EXCHANGE': 0.0036322298, 'CANCEL_ORDER': 0.002545121, 'PILLOWS': 0.0024674274, 'OFFERS': 0.0024555246}",True,MATTRESS_COST
Low price,MATTRESS_COST,12,MATTRESS_COST,0.8867206573486328,"{'EMI': 0.010307547, 'COD': 0.0045077554, 'ORTHO_FEATURES': 0.0049256785, 'ERGO_FEATURES': 0.006226504, 'COMPARISON': 0.007239802, 'WARRANTY': 0.013901413, '100_NIGHT_TRIAL_OFFER': 0.0045356923, 'SIZE_CUSTOMIZATION': 0.0063355593, 'WHAT_SIZE_TO_ORDER': 0.0036652356, 'LEAD_GEN': 0.0047695846, 'CHECK_PINCODE': 0.0013885255, 'DISTRIBUTORS': 0.0071219434, 'MATTRESS_COST': 0.88672066, 'PRODUCT_VARIANTS': 0.013060041, 'ABOUT_SOF_MATTRESS': 0.0048537888, 'DELAY_IN_DELIVERY': 0.0028448717, 'ORDER_STATUS': 0.0071402774, 'RETURN_EXCHANGE': 0.0027265018, 'CANCEL_ORDER': 0.002278788, 'PILLOWS': 0.0021104307, 'OFFERS': 0.0033395302}",True,MATTRESS_COST
What will be the price,MATTRESS_COST,12,MATTRESS_COST,0.9055820107460022,"{'EMI': 0.008616789, 'COD': 0.003579051, 'ORTHO_FEATURES': 0.0041177385, 'ERGO_FEATURES': 0.0050022313, 'COMPARISON': 0.0052988348, 'WARRANTY': 0.008307786, '100_NIGHT_TRIAL_OFFER': 0.004178088, 'SIZE_CUSTOMIZATION': 0.0050971378, 'WHAT_SIZE_TO_ORDER': 0.004164646, 'LEAD_GEN': 0.0046756365, 'CHECK_PINCODE': 0.0012010663, 'DISTRIBUTORS': 0.0058406293, 'MATTRESS_COST': 0.905582, 'PRODUCT_VARIANTS': 0.009254883, 'ABOUT_SOF_MATTRESS': 0.004271507, 'DELAY_IN_DELIVERY': 0.0027139685, 'ORDER_STATUS': 0.008543441, 'RETURN_EXCHANGE': 0.0027661603, 'CANCEL_ORDER': 0.0020518047, 'PILLOWS': 0.0020475027, 'OFFERS': 0.0026890642}",True,MATTRESS_COST
Cost of Bed,MATTRESS_COST,12,MATTRESS_COST,0.9099092483520508,"{'EMI': 0.00818041, 'COD': 0.0036640572, 'ORTHO_FEATURES': 0.004060655, 'ERGO_FEATURES': 0.005261675, 'COMPARISON': 0.0051830825, 'WARRANTY': 0.00749224, '100_NIGHT_TRIAL_OFFER': 0.0042759334, 'SIZE_CUSTOMIZATION': 0.005725813, 'WHAT_SIZE_TO_ORDER': 0.0042155404, 'LEAD_GEN': 0.00460159, 'CHECK_PINCODE': 0.0011998329, 'DISTRIBUTORS': 0.003951186, 'MATTRESS_COST': 0.90990925, 'PRODUCT_VARIANTS': 0.00782602, 'ABOUT_SOF_MATTRESS': 0.004481129, 'DELAY_IN_DELIVERY': 0.0026693023, 'ORDER_STATUS': 0.0076675145, 'RETURN_EXCHANGE': 0.002825098, 'CANCEL_ORDER': 0.0022096755, 'PILLOWS': 0.002193951, 'OFFERS': 0.0024060477}",True,MATTRESS_COST
Cost of Mattress,MATTRESS_COST,12,MATTRESS_COST,0.9102221131324768,"{'EMI': 0.008323797, 'COD': 0.0035401518, 'ORTHO_FEATURES': 0.0041860132, 'ERGO_FEATURES': 0.005227651, 'COMPARISON': 0.0054389797, 'WARRANTY': 0.007582606, '100_NIGHT_TRIAL_OFFER': 0.004147166, 'SIZE_CUSTOMIZATION': 0.0052630575, 'WHAT_SIZE_TO_ORDER': 0.0037135235, 'LEAD_GEN': 0.0045434237, 'CHECK_PINCODE': 0.0011879433, 'DISTRIBUTORS': 0.0036520704, 'MATTRESS_COST': 0.9102221, 'PRODUCT_VARIANTS': 0.008889498, 'ABOUT_SOF_MATTRESS': 0.0046238974, 'DELAY_IN_DELIVERY': 0.002548015, 'ORDER_STATUS': 0.0073193028, 'RETURN_EXCHANGE': 0.0028202003, 'CANCEL_ORDER': 0.0021965806, 'PILLOWS': 0.0022109435, 'OFFERS': 0.0023628587}",True,MATTRESS_COST
Mattress cost,MATTRESS_COST,12,MATTRESS_COST,0.9106181263923645,"{'EMI': 0.0081189405, 'COD': 0.0035290266, 'ORTHO_FEATURES': 0.0044365446, 'ERGO_FEATURES': 0.0050472068, 'COMPARISON': 0.00528502, 'WARRANTY': 0.0070858803, '100_NIGHT_TRIAL_OFFER': 0.004103125, 'SIZE_CUSTOMIZATION': 0.005265752, 'WHAT_SIZE_TO_ORDER': 0.0040788525, 'LEAD_GEN': 0.004440623, 'CHECK_PINCODE': 0.0012126953, 'DISTRIBUTORS': 0.0038479236, 'MATTRESS_COST': 0.9106181, 'PRODUCT_VARIANTS': 0.008963391, 'ABOUT_SOF_MATTRESS': 0.004439465, 'DELAY_IN_DELIVERY': 0.0024894294, 'ORDER_STATUS': 0.0074514886, 'RETURN_EXCHANGE': 0.0027638522, 'CANCEL_ORDER': 0.0021549405, 'PILLOWS': 0.002241629, 'OFFERS': 0.002425956}",True,MATTRESS_COST
What is the cost,MATTRESS_COST,12,MATTRESS_COST,0.9040153622627258,"{'EMI': 0.009959777, 'COD': 0.004017154, 'ORTHO_FEATURES': 0.0044330773, 'ERGO_FEATURES': 0.0052845757, 'COMPARISON': 0.004934751, 'WARRANTY': 0.007596816, '100_NIGHT_TRIAL_OFFER': 0.004786598, 'SIZE_CUSTOMIZATION': 0.0054302197, 'WHAT_SIZE_TO_ORDER': 0.003952316, 'LEAD_GEN': 0.0047358274, 'CHECK_PINCODE': 0.0012644377, 'DISTRIBUTORS': 0.004527104, 'MATTRESS_COST': 0.90401536, 'PRODUCT_VARIANTS': 0.008201753, 'ABOUT_SOF_MATTRESS': 0.0045790463, 'DELAY_IN_DELIVERY': 0.0027479823, 'ORDER_STATUS': 0.008935386, 'RETURN_EXCHANGE': 0.0031380637, 'CANCEL_ORDER': 0.0023698236, 'PILLOWS': 0.0023383568, 'OFFERS': 0.0027516128}",True,MATTRESS_COST
What are the product variants,PRODUCT_VARIANTS,13,PRODUCT_VARIANTS,0.8613585233688354,"{'EMI': 0.0054812506, 'COD': 0.0042910962, 'ORTHO_FEATURES': 0.0054383464, 'ERGO_FEATURES': 0.007299098, 'COMPARISON': 0.021866785, 'WARRANTY': 0.005895932, '100_NIGHT_TRIAL_OFFER': 0.006468357, 'SIZE_CUSTOMIZATION': 0.003380021, 'WHAT_SIZE_TO_ORDER': 0.00541709, 'LEAD_GEN': 0.005301984, 'CHECK_PINCODE': 0.002445478, 'DISTRIBUTORS': 0.010750764, 'MATTRESS_COST': 0.01632547, 'PRODUCT_VARIANTS': 0.8613585, 'ABOUT_SOF_MATTRESS': 0.010888067, 'DELAY_IN_DELIVERY': 0.004757107, 'ORDER_STATUS': 0.0041532423, 'RETURN_EXCHANGE': 0.0028524436, 'CANCEL_ORDER': 0.0020442712, 'PILLOWS': 0.0073768524, 'OFFERS': 0.0062078903}",True,PRODUCT_VARIANTS
Product Variants,PRODUCT_VARIANTS,13,PRODUCT_VARIANTS,0.8508685231208801,"{'EMI': 0.0055811214, 'COD': 0.004520978, 'ORTHO_FEATURES': 0.006377124, 'ERGO_FEATURES': 0.008745492, 'COMPARISON': 0.02746538, 'WARRANTY': 0.0063482136, '100_NIGHT_TRIAL_OFFER': 0.006747795, 'SIZE_CUSTOMIZATION': 0.003850983, 'WHAT_SIZE_TO_ORDER': 0.005366731, 'LEAD_GEN': 0.0055563366, 'CHECK_PINCODE': 0.0028251344, 'DISTRIBUTORS': 0.00953132, 'MATTRESS_COST': 0.015497078, 'PRODUCT_VARIANTS': 0.8508685, 'ABOUT_SOF_MATTRESS': 0.01118349, 'DELAY_IN_DELIVERY': 0.0051504825, 'ORDER_STATUS': 0.0042574513, 'RETURN_EXCHANGE': 0.0031145476, 'CANCEL_ORDER': 0.0021881347, 'PILLOWS': 0.008200619, 'OFFERS': 0.0066231964}",True,PRODUCT_VARIANTS
